Ⅱ．国際会議Proceedings	Yoko Yamakata, Michiaki Katsumoto, Toshiyuki Kimura, “Sound Directivity Controlling by Artificially Inducing Bending Vibration of a Planar Diaphragm,” Proceedings of AES Japan Conference, No. PS09, 2008. 査読なし	
Ⅱ．国際会議Proceedings	Michiaki Katsumoto, Yoko Yamakata, Toshiyuki Kimura, “Realization of Multi-dimensional Speaker with Frequency Dependence of Directivity,” Proceedings of AES Japan Conference, No. PS08, 2008. 査読なし	
Ⅱ．国際会議Proceedings	Toshiyuki. Kimura, Yoko Yamakata, Michiaki Katsumoto, “Theoretical Study and Numerical Analysis of Near 3D Sound Field Reproduction Based on Wave Field Synthesis,” Proceedings of AES Japan Conference, No. PS07, 2008. 査読なし	
Ⅱ．国際会議Proceedings	Yoko Yamakata, Toshiyuki Kimura, Munenori Naoe, Michiaki Katsumoto, “An Investigation of Width and Depth Perception toward a Sound Image Constructed of Multiple Variant Sound Wave Emitted from a Loudspeaker Array,” Proceedings of Acoustics'08 Paris, pp.4715-4720, 2008. 査読有り	
Ⅱ．国際会議Proceedings	Toshiyuki Kimura, Yoko Yamakata, Michiaki Katsumoto, “Theoretical Study of Near 3D Sound Field Reproduction based on Wave Field Synthesis,” Proceedings of Acoustics'08 Paris, No.1763, pp.4585-4590, 2008. 査読有り	
Ⅱ．国際会議Proceedings	Munenori Naoe, Toshiyuki Kimura, Yoko Yamakata, Michiaki Katsumoto, “Performance Evaluation of 3D Sound Field Reproduction System with a Few Loudspeakers and Wave Field Synthesis,” Proceedings of Acoustics'08 Paris, No.1834, pp.4591-4596, 2008. 査読有り	
Ⅱ．国際会議Proceedings	Atsushi Hashimoto, Naoyuki Mori, Takuya Funatomi, Yoko Yamakata, Koh Kakusho, Michihiko Minoh, “Smart Kitchen: A User Centric Cooking Support System,” Proceedings of International Conference on Information Processing and Management of Uncertainty in Knowledge-Based Systems, pp. 848-854, 2008. 査読有り	
Ⅱ．国際会議Proceedings	Yoko Yamakata, Michiaki Katsumoto, Toshiyuki Kimura, “Directional Sound Radiation System using a Large Planar Diaphragm incorporating Multiple Vibrators,” IEEE International Conference on Acoustics, Speech, and Signal Processing (ICASSP), Vol. c2008IEEE, No. AE-P6.D4, pp.337-340, 2008. 査読有り(採択率48%)	
Ⅱ．国際会議Proceedings	Tomasz M. Rutkowski, Yoko Yamakata, Koh Kakusho, Michihiko Minoh, “Smart Sensor Mesh: Intelligent Sensor Clusters Configuration and Location Discovery for Collaborative Information Processing,” Intelligent Media Technology for Communicative Intelligence, LNCS Vol. 3490, pp 147-157, 2005.	
Ⅱ．国際会議Proceedings	Tomasz M. Rutkowski, Susumu Seki, Yoko Yamakata, Koh Kakusho, Michihiko Minoh, “Toward the Human Communication Efficiency Monitoring from Captured Audio and Video Media in Real Environments,” Knowledge-Based Intelligent Information and Engineering Systems, LNCS Vol. 2774, pp 1093-1100, 2003.	
Ⅱ．国際会議Proceedings	Yoko Yamakata, Tatsuya Kawahara, Hiroshi G. Okuno, “Belief Network based Disambiguation of Object Reference in Spoken Dialogue System for Robot,” 7th International Conference on Spoken Language Processing (ICSLP), pp.177-180, 2002. 査読有り	
Ⅱ．国際会議Proceedings	Yoko Yamakata, Tatsuya Kawahara, Hiroshi G. Okuno, “Belief Network based Disambiguation of Object Reference for Robot,” ISCA Tutorial and Research Workshop Multi-Modal Dialogue in Mobile Environments Paper 46, 2002. 査読有り	
Ⅲ. 解説論文	山肩洋子, "アカデミアとビジネスはかつてないほど近づいている！生成AI時代における学術研究のビジネス活用," JBpress Japan Innovation Review 第1回 データイノベーションフォーラム, オンライン, 2024年3月21日.	
Ⅲ. 解説論文	山肩洋子, "第1部 ChatGPTとは何かを知って使いこなす 第2部 ChatGPTのビジネス活用法を考える", 令和5年 「京都観光おもてなし人材育成セミナー」, 市民交流プラザふくちやま, 令和5年9月5日.	
Ⅲ. 解説論文	山肩洋子，森信介，”ユーザ投稿型レシピの情報処理”，情報処理，Vo.57, No.4, 通巻613号,2016.	
Ⅲ. 解説論文	山肩洋子, 豊浦正広，西口聡史，村上正行，“大学授業における受講生行動の獲得・閲覧システムの開発と実践，”システム制御情報学会，第59巻 第2号，2015.	
Ⅲ. 解説論文	山肩洋子, “情報分野における食メディア研究,” 月刊 画像ラボ, Vol. 24, No.7, pp.1-8, 2013.	
Ⅲ. 解説論文	山肩洋子, 舩冨卓哉, 角所考, 美濃導彦, “調理者の調理を妨げない支援のための調理行動認識に向けて,” 月刊 画像ラボ, Vol. 19, No.1, pp.49-53, 2008.	
Ⅲ. 解説論文	木村敏幸, 山肩洋子, 勝本道哲, “波面合成法におけるトランスデューサの指向特性‐立体音場再生による超臨場感コミュニケーションの実現のために‐,” 月間 画像ラボ, Vol. 19, No. 2, pp. 54-59, 2008.	
招待講演	山肩洋子, "深層学習と大規模マルチモーダルモデルによる食事画像からの栄養量推定 ", 第 72 回日本栄養改善学会学術総会, 東京農業大学, 2025年9 月13 日.	
招待講演	Yoko Yamakata, "AI Applications for Japanese Food Culture and Diet Management," 2nd MetaFood Workshop in conjunction with CVPR 2025, 11 June 2025.	
招待講演	山肩洋子, "食事の栄養計算のためのAIの活用," 第79回日本栄養・食糧学会大会 教育講演4, 名古屋大学, 2025年5月24日.	
招待講演	山肩洋子, "生成AIが変える学びと暮らし ～教育と食の現場から～," 新潟大学ビッグデータアクティベーション研究センター 令和6年度報告会－BDAフェス2025－, 2025年3月27日.	
招待講演	山肩洋子, "人と地球の健康のための「食のAI」", 学術情報メディアセンターセミナー「食メディアの情報処理」, 2024年11月19日	
招待講演	山肩洋子, "人と地球の健康のためのFOOD AI", 【かもしれない未来 20XX年】眠る資源を覚醒させる＜第５回＞人と地球の健康のためのFOOD AI, 立命館大学 学びのプラットフォーム MIRAI, 2024年10月9日	
招待講演	山肩洋子, "栄養・食事へのアプローチ －AIから疫学研究まで－ ", 日本医療情報学会課題研究会「栄養・運動・口腔保健・休養の自己管理のための保健医療情報研究会」 , 2024年8月27日	
招待講演	山肩洋子, "人工知能研究の角度から学ぶ！レシピと食事のデータ処理", 第13回日本栄養改善学会東海支部会学術総会, 2024年6 月 2 日	
招待講演	Yoko Yamakata, "Food Computing for Human and Planet Health", 2023 INTERNATIONAL WORKSHOP ON ADVANCED IMAGE TECHNOLOGY (IWAIT) 9-11 January, 2023 , Jeju, Korea	
招待講演	山肩洋子，”レシピの手順説明文書の活用事例”，電子情報通信学会 ヒューマンコミュニケーショングループ シンポジウム 企画セッション IV 「大規模料理レシピデータを用いた研究の最前線」，2015年12月18日，富山．	
招待講演	山肩洋子, “料理と食を取り巻く情報メディア技術,” 電子情報通信学会 パターン認識・メディア理解研究会(PRMU), 2012年10月5日，幕張メッセ，日本.	
招待講演	山肩洋子, “「１に２を混ぜてください」「１ってなんだっけ？」― 調理法を音声で教示するための中間物の呼称の決定・理解―,” 第６回 NPO法人ウェアラブルコンピュータ研究開発機構交流会, 2007年11月7日，京都，日本．	
総説	山肩洋子, "進化する生成AIの活用 その可能性と課題," 日本栄養士会雑誌, 2025年12月号, 第68巻第12号, pp.3, 2025.	
総説	山肩洋子, “料理と食を取り巻く情報メディア技術,” 電子情報通信学会 技術研究報告, Vol. 112, No. 225, PRMU2012-66, pp. 79-86, 2012. (招待講演)	
総説	山肩洋子, 舩冨卓哉, 上田博唯, 辻 秀典, 美濃導彦, 中内 靖, 宮脇健三郎, 中村裕一, 椎尾一郎, “料理を作る,” 電子情報通信学会誌2010年1月号 小特集「生活に役立つメディア処理 ―料理行動を科学する―」, Vol. 93, No. 1, pp. 39-47, 2010.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	奥村亮太, 広瀬和世, 松八重一代, 山肩洋子, "衛星画像による小規模金採掘の広域モニタリングに向けたデータセット構築と領域セグメンテーション手法の検討," 電子情報通信学会 メディアエクスペリエンス・バーチャル環境基礎研究会（MVE）, 2026. MVE賞受賞.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	清水潤, 山肩洋子, "採点系競技のパフォーマンス改善支援のための大規模言語モデルを用いた評価観点生成," 電子情報通信学会 メディアエクスペリエンス・バーチャル環境基礎研究会（MVE）, 2026.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	渡部光貴, 天野宗佑, 山肩洋子, 相澤清晴, "FoodLogAthl-218: 食事管理アプリを用いたデータセット構築," 画像の認識・理解シンポジウム (MIRU2025​), IS2-035, 2025.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	豊岡真知, 相澤清晴, 山肩洋子, "大規模言語モデルの実世界理解を測るための食材状態付きレシピデータセット," 画像の認識・理解シンポジウム (MIRU2025​), IS3-163, 2025.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	前田亮真, 相澤清晴, 白井圭佑, 亀甲博貴, 森 信介, 品川明穂, 元永恵子, 亀井明子, 山肩洋子, "栄養士の補助を前提とした食事画像からの食材推定を介した栄養推定モデルの開発," 映情学技報, vol. 49, no. 17, HI2025-19, pp. 1-6, 2025年6月.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	楊 心明, 尾崎 悦子, 相澤 清晴, 山肩 洋子, "大規模言語モデルによる手書き食事記録からの栄養計算システムの開発," DEIM2025 第17回データ工学と情報マネジメントに関するフォーラム（第23回日本データベース学会年次大会）, No. 7K-01, 2025年3月.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	Satayu Parinayok, Yoko Yamakata, Kiyoharu Aizawa, "Retrieval-based Nutrition Estimation from Food Images, 映情学技報, vol. 49, no. 4, ME2025-38, pp. 183-188, 2025年2月.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	今宿祐希・山肩洋子・相澤清晴, "マルチモーダル大規模言語モデルを用いた食事写真からの日本語レシピ生成," 信学技報, vol. 124, no. 373, IE2024-48, pp. 30-35, 2025年2月.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	今宿祐希・山肩洋子・相澤清晴, "大規模マルチモーダルモデルを用いた食事写真記録からのメンタルヘルス推定に関する検討," 信学技報, vol. 124, no. 281, PRMU2024-23, pp. 83-88, 2024年11月.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	今宿祐希, 山肩洋子, 相澤清晴 (東大), “マルチモーダルLLMを用いた食事画像からのレシピ生成,” OS-2C-02, OS-2C-02, 第27回 画像の認識・理解シンポジウム MIRU2024, 2024.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	楊心明, 山肩洋子, 相澤清晴 (東大), “マルチモーダルLLMを用いた対話による食事管理とその評価,” IS-1-169, 第27回 画像の認識・理解シンポジウム MIRU2024, 2024.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	渡部光貴, 山肩洋子, 相澤清晴 (東大), “食事画像の細粒度分類：大規模画像言語モデルを活用したデータセット構築,” IS-1-029, 第27回 画像の認識・理解シンポジウム MIRU2024, 2024.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	Liangyu Wang, Yoko Yamakata, Kiyoharu Aizawa, "Image Recognition-Based Ingredients Input Support for Food Nutrition Calculation," IE2023-43, vol.123, no.381, pp.46-49, 2024.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	Satayu Parinayok (Univ. of Tokyo), Kazuyo Hirose (Japan Space Systems), Yoko Yamakata (Univ. of Tokyo)，Discovering Artisanal and Small-Scale Gold Mining in Satellite Images by Deep Neural Network, 第26回 画像の認識・理解シンポジウム MIRU2023, No. IS1-38, 2023年7月25〜28日, アクトシティ浜松	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	今宿祐希, 山肩洋子, 相澤清晴 (東大)，Vision-Language事前学習モデルを用いた日本食画像のゼロショット分類とプロンプトエンジニアリング, 第26回 画像の認識・理解シンポジウム MIRU2023, No. IS2-107, 2023年7月25〜28日, アクトシティ浜松	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	楊心明, 奈良亮耶, 王良羽, 山肩洋子, 相澤清晴 (東大)，食材推定モデルを用いた食事記録アプリケーションの開発, 第26回 画像の認識・理解シンポジウム MIRU2023, No. ,IS1-109 2023年7月25〜28日, アクトシティ浜松	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	王良羽, 山肩洋子, 相澤清晴, 食事評価のための食事画像認識を目的としたユーザ生成型レシピからの自動データセット構築, 第26回 画像の認識・理解シンポジウム MIRU2023, No. IS1-82, 2023年7月25〜28日, アクトシティ浜松	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	肖 俊彬, 山肩 洋子, 駒井 武, 松八重 一代, 衛星画像の機械学習による銅資源の採掘に伴う土地改変量の測定, 第18回日本LCA学会研究発表会, No. 2-P3-03, 2023年3月8日（水）～3月10日（金）, 筑波 (学生優秀ポスター発表賞受賞)	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	佐藤賢志郎, 山肩洋子, 相澤清晴, "一人称視点の食事映像からの食行動レポートの自動生成", 電子情報通信学会 技術研究報告 画像工学研究会（IE）, vol. 122, no. 385, IE2022-67, pp. 41-46, 2023年2月.山肩洋子, 王良羽, 山末英嗣, 駿藤晶子, 相澤清晴, "ユーザ生成型レシピからの栄養価および環境影響の自動計算のための食材名分類モデルの構築", 電子情報通信学会 技術研究報告 画像工学研究会（IE）, vol. 122, no. 385, IE2022-65, pp. 29-34, 2023年2月.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	王良羽, 山肩洋子, 駿藤晶子, 相澤清晴, "食事評価のための食事画像認識を目的としたユーザ生成型レシピからの半自動データセット構築", 電子情報通信学会 技術研究報告 画像工学研究会（IE）, vol. 122, no. 385, IE2022-66, pp. 35-40, 2023年2月.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	山肩洋子, 王良羽, 山末英嗣, 駿藤晶子, 相澤清晴, "ユーザ生成型レシピからの栄養価および環境影響の自動計算のための食材名分類モデルの構築", 電子情報通信学会 技術研究報告 画像工学研究会（IE）, vol. 122, no. 385, IE2022-65, pp. 29-34, 2023年2月.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	石野耀久、山肩洋子、唐澤弘明、天野宗佑、相澤清晴, RecipeLog: 手順構造を持ったマルチメディアレシピのための入力インタフェース, 映像情報メディア学会 メディア工学研究会 , 映情学技報、vol. 46, no. 6, ME2022-28, pp. 13-18, Feb. 21,22, 2022.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	佐藤賢志郎、天野宗佑、山肩洋子、相澤清晴, 食行動の自動認識に向けた食事中の一人称視点映像データセットの構築, 映像情報メディア学会 メディア工学研究会 , 映情学技報、vol. 46, no. 6, ME2022-29, pp. 19-24, Feb. 21,22, 2022.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	石野 耀久, 山肩 洋子, 唐澤 弘明, 相澤 清晴. ``RecipeLog :食事管理のためのスケルトンレシピの作成と応用,'' HCGシンポジウム, 2021.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	香川璃奈, 原悠輔, 姜志勲,山肩洋子, クックパッドデータセットで学習したBERT及びGPT-2の活用法に関する検討, HCGシンポジウム2021, B-4-6, Nov. 15-17, 2021.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	佐藤 賢志郎，石野 耀久，唐澤 弘明，山肩 洋子，相澤 清晴, RecipeLog：レシピ作成の支援ツール, 日本栄養改善学会学術総会, IW-04, 1 page, Oct. 1,2, 2021.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	香川璃奈, 松原正樹, 宮田玲, 馬場雪乃, 山肩洋子, 文書の内容と構造が書き手の負担と読み手の効用に与える影響の研究：文書記載支援技術の開発に向けて, 2021年度 人工知能学会全国大会論文集 (JSAI2021), 2F3-GS-10g-04, Jun 8-11, 2021.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	香川璃奈, 松原正樹, 宮田玲, 馬場雪乃, 山肩洋子, "料理レシピの内容と構成が書き手の負担と読み手の効用に与える影響の研究", 人工知能学会第26回インタラクティブ情報アクセスと可視化マイニング研究会, 2021. (研究会奨励賞受賞)	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	石野耀久, 唐澤弘明, 山肩洋子, 相澤清晴 , "既存レシピをテンプレートとするレシピ作成支援アプリRecipeLogの開発", データ工学と情報マネジメントに関するフォーラム DEIM Forum 2021, C13-1 (6pages), Mar.1-3, 2021	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	Yixin Zhang, Yoko Yamakata, Keishi Tajima, Stage-Aware Recognition Method for Foodstuffs Changing in Appearance During Cooking Process on Chinese Recipe", , データ工学と情報マネジメントに関するフォーラム DEIM Forum 2021, C13-3 (6pages), Mar.1-3, 2021	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	石野耀久，唐澤弘明，天野宗佑，山肩洋子，相澤清晴, "食事記録分析による長期外出自粛の主観的健康度への影響調査", 電子情報通信学会ライフインテリジェンスとオフィス情報システム研究会, LOIS2020-10, pp. 31-36, 2-3, Sep. 2020	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	中川瑛慎, 田島敬史, 山肩洋子, "質問回答サービスにおける人から人への質問拡散行為を用いた質問提示システムの評価", 第11回データ工学と情報マネジメントに関するフォーラム, No. G1-2, 2019	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	片岡大祐, 田島敬史, 山肩洋子, "ユーザとトピックを指定するTwitter検索における最適な擬似適合フィードバック文書数の動的決定", 第11回データ工学と情報マネジメントに関するフォーラム, No. B2-4, 2019	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	李瑞徳,山肩洋子, 田島敬史, "Find Target Data Fast! A Method and Its Behavior of Target Data Collection for Online Annotation using Machine Learning Method", 第11回データ工学と情報マネジメントに関するフォーラム, No. A5-2, 2019	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	西村太一, 橋本敦史, 山肩洋子, 森信介, "写真付き手順書生成のための実施映像からのフレーム選択", 第11回データ工学と情報マネジメントに関するフォーラム, No. G5-5, 2019	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	佐々岡哲哉, 山肩洋子, 田島敬史, "非母国語検索者向けの機械翻訳を活用したweb検索結果提示手法の提案", 第11回データ工学と情報マネジメントに関するフォーラム, No. F7-3, 2019	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	合田悠治, 天野宗佑, 山肩洋子, 相澤清晴, "大規模食事記録データと深層学習モデルによる食習慣ベクトル化手法の検討", 映像情報メディア学会 メディア工学研究会, Feb.19-20, 2019	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	唐澤弘明, 川原田美雪, 天野宗佑, 山肩洋子, 相澤清晴, "アスリートの食事管理を支援するフードコンサルティングシステム", 電子情報通信学会 総合大会, H-3-4, Mar.19-22, 2019, Tokyo	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	合田悠治, 天野宗祐, 山肩洋子, 相澤清晴, "大規模食事記録データの栄養価クラスタリングに基づく食習慣ベクトルBag-of-Foodsとその検証", 情報科学技術フォーラム, FIT2018, O-008, Sep. 19-21, 2018	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	唐澤弘明, 川原田美雪, 山肩洋子, 相澤清晴, "管理栄養士とアスリートのためのフードコンサルティングシステム", 映像情報メディア学会冬季大会 2018, 13-D6, Dec.20-21, 2018, Tokyo	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	安沢昌志, 天野宗佑, 山肩洋子, 元永恵子, 亀井明子, 相澤 清晴, "アスリート支援のための食事画像認識", 電子情報通信学会技術研究報告, Vol. 117, No. 432, pp. 155-160, 2018-02-15	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	椿田晃大, 天野宗佑, 山肩洋子, 相澤清晴, 小川誠, "短期間の食事記録からの長期間記録の予測と評価", 電子情報通信学会技術研究報告, Vol. 117, No. 432, pp. 149-154, 2018-02-15	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	安沢昌志, 天野宗佑, 山肩洋子, 元永恵子, 亀井明子, 相澤清晴, "アスリート支援のための食事画像認識", 電子情報通信学会技術研究報告, Vol. 117, No. 431, pp. 155-160, 2018-02-15	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	椿田晃大, 天野宗佑, 山肩洋子, 相澤清晴, 小川誠, "短期間の食事記録からの長期間記録の予測と評価", 電子情報通信学会技術研究報告, Vol. 117, No. 431, pp. 149-154, 2018-02-15	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	山肩 洋子 , 前田 浩邦 , 森 信介 , John CARROLL , "英文レシピを対象とした手順文書からの意味構造抽出", 電子情報通信学会 技術研究報告, Vol. 117, No. 374, pp. 41-46, 2017	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	山肩洋子, 難波英嗣, 大須賀智子, 原島純, 但馬康宏, 森信介, 大山敬三, "料理レシピデータセットを用いた料理用語辞書の自動構築 〜 フローグラフから得られる加工履歴に基づく食材名の分布類似度計算に関する検討 〜," 信学技報, vol. 116, no. 340, DE2016-23, pp. 13-18, 2016.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	安沢昌志，天野宗佑，山肩洋子，山崎俊彦，相澤清晴，小川誠,“食事記録に対するWeb検索結果を利用した代表的食事名の導出”，情報処理学会全国大会，1N-03, 2016年3月10-12日, 2016.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	門脇拓也, 山肩洋子, 田中克己, "根拠に基づく食の状況型推薦," 第7回データ工学と情報マネジメントに関するフォーラム (DEIM), No. C1-6, 2015. (優秀インタラクティブ賞 受賞)	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	山肩洋子, 今堀慎治, 笹田鉄郎, 森信介, “料理名が同じレシピ間の手順構造マッピングによる動作名オントロジーの導出,” 電子情報通信学会 HCGシンポジウム2014 論文集, C-8-5, 2014.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	門脇拓也, 山肩洋子, 田中克己, ブログデータを用いたレシピ状況検索 ～ レシピの決定要因となった状況の発見 ～, 信学技報, vol. 114, no. 204, DE2014-25, pp. 13-18, 2014.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	山肩洋子, 今堀慎治, 前田浩邦, 森 信介, 調理手順文書の自然言語解析結果からの食材・加工からなる作業ツリーの構築, 信学技報, vol. 114, no. 204, DE2014-27, pp. 25-30, 2014.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	門脇拓也, 山肩洋子, 森信介, 田中克己, “誕生・使用事由によるレシピ検索〜生い立ちレシピサーチ〜,” 第6回データ工学と情報マネジメントに関するフォーラム (DEIM), No. F8-5, 2014. (学生プレゼンテーション賞 受賞)	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	森信介, 山肩洋子, 笹田鉄郎, 前田浩邦, “レシピテキストのためのフローグラフの定義,” 自然言語処理研究発表会, Vol. 2013-NL-214, No. 13, pp.1-7, 2013.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	山肩洋子, 今堀慎治, 杉山祐一, 田中克己, “レシピフローグラフを介したレシピ集合の要約と特徴抽出”, 電子情報通信学会 技術研究報告, Vol. 113, No. 214, DE2013-40, pp. 43-49, 2013.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	前田浩邦, 山肩洋子, 森信介, “レシピテキストからのフローグラフコーパス作成,” 電子情報通信学会 技術研究報告, Vol. 113, No. 214, DE2013-39, pp. 37-42, 2013.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	杉山祐一, 山肩洋子, 田中克己, “手順情報としてのレシピデータに対する類似レシピの要約と微小で重要な差異の発見”, 第5回データ工学と情報マネジメントに関するフォーラム (DEIM), No. D3-5, 2013.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	山肩洋子, 橋本敦史, 舩冨卓哉, 平松紘実, 辻 秀典, 森信介, “IwaCamを用いたメディア処理による遠隔コミュニケーションの支援‐同時調理を題材とした映像と音声の役割に関する考察‐,” 電子情報通信学会データ工学研究会, Vol. 112, No. 75, pp. 7-12, 2012.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	井上仁, 中村和晃, 舩冨卓哉, 橋本敦史, 上田真由美, 山肩洋子, 美濃導彦, “画像・振動音・荷重データを統合的に用いた食材認識,” 電子情報通信学会 マルチメディア・仮想環境基礎(MVE)研究会, Vol. 111, No. 478, pp. 37-42, 2012.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	土本良樹, 橋本敦史, 舩冨卓哉, 山肩洋子, 上田真由美, 美濃導彦, “調理における切断加工時の荷重特徴を用いた食材認識,” 電子情報通信学会 マルチメディア・仮想環境基礎(MVE)研究会, Vol. 110, No. 456, pp. 55-60, 2011.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	山肩洋子, 村上正行, 稲葉利江子, “受講生の発言の自由度を高めた操作容易なレスポンスアナライザの開発,” 教育システム情報学会全国大会講演論文集, Vol.36, pp.192-193, 2011.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	山肩洋子, 稲葉利江子, 中村聡史, 前川佳一, 浅野泰仁, 木村欣司, 矢作日出樹, 田中克己, “モバイル型レスポンスアナライザによる講義コンテンツへのアノテーション付与,” 平成22年度 情報教育研究集会 予稿集, No. PT-15, 2010.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	中村聡史，稲葉利江子，前川佳一，浅野泰仁，木村欣司，矢作日出樹，山肩洋子，田中克己, iTouchLecture：モバイル講義映像・教材視聴システムの実現", 平成22年度情報教育研究集会, 2010 (優秀ポスター賞 受賞).	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	稲葉利江子，中村聡史，前川佳一，浅野泰仁，木村欣司，矢作日出樹，山肩洋子，田中克己, "iTouchLectureの活用とその有効性に関する報告", 平成22年度情報教育研究集会,2010.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	山肩洋子, 西村竜一,勝本道哲,木村敏幸, “マルチチャネル球形スピーカアレイのための独奏音合成手法の検討,” 電子情報通信学会 応用音響(EA)研究会, Vo. 110, No. 131, pp. 1-6, 2010.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	辻秀典, 山肩洋子, 舩冨卓哉, 近藤一晃, 出口大輔, 井手一郎, 宮脇健三郎, 佐野睦夫, “料理映像コミュニケーション基盤ソフトウェアIwaCamを用いた遠隔共同料理実験,” 電子情報通信学会 マルチメディア・仮想環境基礎(MVE)研究会, Vol. 110, No. 35, pp. 33-34, 2010.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	山肩洋子, 木村敏幸, 勝本道哲, “映像投影型多面体スピーカアレイによる立体音像への映像付与の一検討,” 電子情報通信学会 応用音響研究会(EA) 技術研究報告, No. EA2009-45, pp. 13-18, 2009.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	木村敏幸, 山肩洋子, 勝本道哲, 岡本拓磨, 矢入聡, 岩谷幸雄, 鈴木陽一, “指向性スピーカと波面合成法を用いた近接三次元音場再生システムの音源探査による実環境評価,” 電子情報通信学会 応用音響研究会(EA) 技術研究報告, No. EA2008-141, pp. 31-36, 2009.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	山肩洋子, 勝本道哲, 木村敏幸, “平面振動板の複数点を異なる波形で振動させることによる放射音の指向性制御‐振動板形状と加振点位置が指向性に及ぼす影響‐,” 電子情報通信学会 応用音響研究会(EA) 技術研究報告, No. EA2008-112, pp. 65-70, 2008.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	木村敏幸, 山肩洋子, 勝本道哲, 岡本拓磨, 矢入聡, 岩谷幸雄, 鈴木陽一, “波面合成法を用いた近接三次元音場再生のシステム試作,” 電子情報通信学会 応用音響研究会(EA) 技術研究報告, No. EA2008-111, pp. 61-64, 2008.	
Ⅳ. 国内口頭発表（主要なもの，査読なし）	勝本道哲, 山肩洋子, 木村敏幸, “球形スピーカによる異なる放射特性を持つ音響表現の実現,” 電子情報通信学会 応用音響研究会(EA)技術研究報告, No. EA2008-5, pp. 23-26, 2008.	
